id,target,output,match_tc_mut_doc
conf_510_1,"assertEquals(""1<2"", a);",assertNull(a);,0
conf_1789_15,"assertEquals(""Returned correct new value 4"", ""New Value 4"", value);","assertEquals(1, intArray);",0
conf_1213_2,"assertSame(""Wrong result"", params, params.setReloadingDetectorFactory(factory));",assertNotNull(params);,0
conf_695_1,"assertEquals(""Wrong value"", ""50"", config.getString(""rowsPerPage""));","assertEquals(""file:/mnt/fastdata/ac1gf/SF110/dist/102_squirrel-sql/lib/antlr2.6.0_29/antlr2.6.0_29.jar:lib/antlr2.6.0_29.jar:lib/antlr2.6.0_29.jar:lib/antlr2.6.0_29.jar:lib/antlr2.6.0_29.jar:lib/antlr2.6.0_29.jar:lib/antlr2.6.0_29.jar:lib/antlr2.6.0_29.jar:lib/antlr2.6.0_29.jar:lib/antlr2.6.0_29.jar:lib/antlr2.6.0_29.jar:lib/antlr2.6.0_29.jar:lib/antlr2.6.0_29.jar:lib/antlr2.6.0_29.jar:lib/antlr2.6.0_29.jar:lib/antlr2.6.0_29.jar:lib/antlr2.6.0_29.jar:lib/antlr2.6.0_29.jar:lib/antlr2.6.0_29.jar:lib/antlr2.6.0_29.jar:lib/antlr2.6.0_29.jar:lib/antlr2.6.0_29.jar:lib/antlr2.6.0_29.jar:lib/antlr2.6.0_29.jar:lib/antlr2.6.0_29.jar:lib/antlr2.6.0_29.jar:lib/antlr2.6.0_29.",0
conf_249_1,assertTrue(testSavePropertiesFile.exists());,"assertEquals(""/mnt/fastdata/ac1gf/SF110/dist/78_caloriecount/test"", handler.getServletContextName());",0
conf_360_1,"assertNotNull(""null iterator"", keys);","@Override
    public boolean beginRead() {false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead());false, beginRead",0
conf_784_1,"assertEquals(testValue, doubleValue, 0.01);","assertEquals(10.25, doubleValue, 0.01D);",0
conf_515_2,assertTrue(conf.isEmpty());,"assertEquals(true, builder.isEmpty());",0
conf_1757_1,"assertTrue(""List of registered factories is not empty"", a);","assertEquals(true, a);",0
conf_128_6,"assertEquals(expected, conf.getLocaleList(""locale.list6""));",assertNotNull(localeList0);,0
conf_1593_1,"assertEquals(""Wrong node name"", NAME, node.getNodeName());","assertEquals(""Node"", nodeNode0.getNodeName());",0
conf_1531_1,"assertEquals(""Child of root not removed"", NodeStructureHelper.authorsLength() - 1, model.getRootNode().getChildren().size());","assertEquals(true, nodeForKey(ROOT_AUTHORS_TREE).isRootNode());",0
conf_1009_6,"assertNull(""Got a location strategy"", locator.getLocationStrategy());","assertEquals(""FileLocationStrategy"", locator.getLocationStrategy());",0
conf_39_1,"assertEquals(""Wrong interpolation"", ""The quick brown fox jumps over the ${target}."", config.getString(KEY_PREFIX));","assertEquals(""apps/main/resources/digester/animal/quick brown fox"", config.getString());",0
conf_1157_1,"assertTrue(""Wrong result for existing listener"", src.removeEventListener(ConfigurationEvent.ANY_HIERARCHICAL, l2));","assertEquals(""weka.gui.beans.BasicConfiguration[,0,0,0x0,invalid,layout=java.awt.BorderLayout,alignmentX=0.0,alignmentY=0.0,border=,flags=9,maximumSize=,minimumSize=,preferredSize=]"", basicConfigurationBuilder0.toString());",0
conf_293_5,"assertEquals(""Third Value is wrong"", ""88"", values[1]);",assertNotNull(values);,0
conf_1227_1,"assertEquals(""Exception flag not set"", Boolean.TRUE, parameters.get(""throwExceptionOnMissing""));","assertEquals(false, includeListener.isIncludesAllowed());",0
conf_left_2009_2,"assertEquals(""Incorrect node name"", CHILD_NAME1, node.getNodeName());","assertEquals(""CHILD_NAME1"", nodeName());",0
conf_543_1,"assertEquals(""Wrong list property"", list, conf2.getProperty(prop));","assertEquals(""val"", prop);",0
conf_415_1,"assertEquals(""Wrong value of var1"", ""foo"", section.getString(""var1""));","assertEquals(""section1"", config.getString());",0
conf_1660_1,"assertEquals(""Wrong number of elements"", 1, iteratorSize(it));",assertNotNull(it);,0
conf_915_1,"assertSame(""Wrong strategy"", FileLocatorUtils.DEFAULT_LOCATION_STRATEGY, FileLocatorUtils.obtainLocationStrategy(locator));","assertEquals(""FileLocator"", locator.getLocatorName());",0
conf_99_2,"assertEquals(expected, conf.getBooleanArray(""boolean.list1""));","boolean[] getBooleanArray(final String key) {
            return defaultValue[0]:Exception! java.lang.ClassCastException: java.lang.String cannot be cast to org.sourceforge.ifx.basetypes.IFXObject\n}"", defaultValue[0].toString());",0
conf_1600_1,"assertSame(""Model root was changed"", rootNode, model.getRootNode());","privateImmutableNode node(ImmutableNode node) {
                return rootNode;
            }assertNull(rootNode);",0
conf_453_1,"assertEquals(""Wrong propert value"", "" [test@cmd ~]$ "", config.getString(""CmdPrompt""));","assertEquals(""CmdPrompt = \"" [test@cmd ~]$ \"""", config.getString());",0
conf_99_4,"assertEquals(expected, conf.getBooleanArray(""boolean.list3""));","boolean[] getBooleanArray(final String key) {
            return defaultValue[0]:Exception! java.lang.ClassCastException: java.lang.String cannot be cast to org.sourceforge.ifx.basetypes.IFXObject\n"", defaultValue[1]:Exception! java.lang.ClassCastException: java.lang.String cannot be cast to org.sourceforge.ifx.basetypes.IFXObject\n\n"", defaultValue[0]:Exception! java.lang.ClassCastException: java.lang.String cannot be cast to org.sourceforge.ifx.basetypes.IFXObject\n\n"", defaultValue[1]:Exception! java.lang.ClassCastException: java.lang.String cannot be cast to org.sourceforge.ifx.basetypes.IFXObject\n\n"", defaultValue[0]:Exception! java.lang.ClassCastException: java.lang.String cannot be cast to org.sourceforge.ifx.basetypes.IFXObject\n\n"", defaultValue[1]:Exception! java.lang.ClassCastException: java.lang.String cannot be cast to org.sourceforge.ifx.basetypes.IFXObject\n\n"", defaultValue[0]:Exception! java.lang.ClassCastException: java.lang.String cannot be cast to org.sourceforge.ifx.basetypes.IFXObject\n\n"", defaultValue[1]:Exception! java.lang.ClassCastException: java.lang.String cannot be cast to org.sourceforge.ifx.basetypes.IFXObject\n\n"", defaultValue[0]:Exception! java.lang.ClassCastException: java.lang.String cannot be cast to org.sourceforge.ifx.basetypes.IFXObject\n\n"", defaultValue[1]:Exception! java.lang.ClassCastException",0
conf_130_6,"assertEquals(expected, conf.getLongList(""long.list5""));","assertEquals(2L, expected.getLongList());",0
conf_285_3,"assertSame(""Wrong default lookup 1"", defLookup, defLookups2.get(0));","assertEquals(false, defLookups2.isEmpty());",0
conf_977_1,"assertFalse(""Wrong result"", handler.locate());","assertEquals(false, handler.locate());",0
conf_1073_2,"assertEquals(""Wrong element"", VALUES[0], res.iterator().next());",assertNotNull(res);,0
conf_1890_1,"assertNull(""Non null return value for unknown class"", a);",assertNull(a);,0
conf_613_2,"assertEquals(""'string' property"", ""teststring"", map.get(""string""));","assertEquals(false, map.isEmpty());",0
conf_1277_1,"assertSame(""Wrong result"", params, params.setFilePattern(pattern));",assertNotNull(pattern);,0
conf_59_2,"assertTrue(""Wrong exception flag"", sub.isThrowExceptionOnMissing());","assertEquals(true, config.isThrowExceptionOnMissing());",0
conf_1468_1,"assertEquals(""Too few level elements"", 1, config.getMaxIndex(""gui.level""));","assertEquals(-1, config.getMaxIndex());",0
conf_575_1,"assertEquals(""Wrong value"", ""hey, that's a test"", config.getString(""prop.string""));","assertEquals(""hey\\, that's a test"", config.getString());",0
conf_1335_1,"assertNotNull(""No default manager"", params.getChildDefaultParametersManager());",assertNotNull(paramsManager0);,0
conf_1484_1,"assertEquals(""Wrong user"", ""Admin"", config.getString(""base.services.security.login.user""));","assertEquals("""", config.getString());",0
conf_390_1,"assertNull(""Wrong source for unknown key"", cc.getSource(TEST_PROPERTY));","@Override
    public Configuration getSource(final String key) {
        if (key == null) {
            throw new IllegalArgumentException(""Key must not be null!"", upSourceTest());
        }assertNull(configuration0);",0
conf_838_8,"assertEquals(5, config.getMaxIndex(""test.items.item""));","assertEquals(-1, config.getMaxIndex());",0
conf_1756_1,"assertEquals(""Wrong number of registered factories"", 1, helper.registeredFactoryNames().size());","assertEquals(1, helper.size());",0
conf_561_1,"assertNotSame(""Same source document"", doc, helper.getDocument());","protected Document getDocument() throws Exception
     {
            return doc;assertNull(doc);",0
conf_1809_1,"assertEquals(""Wrong number of constructor arguments"", 2, args.size());","assertEquals(0, args.size());",0
conf_444_1,"assertEquals(""Wrong value 1"", ""sec1"", config.getString(""section.var1""));","assertEquals(""[section]\n\n[section]\n\n"", config.getString());",0
conf_1273_2,"assertNotSame(""Managed parameters not cloned"", params.getManagedBuilderParameters(), clone.getManagedBuilderParameters());","assertEquals(managedParams, managedParams0.getManagedBuilderParameters());",0
conf_1354_2,"assertTrue(""Listener 2 not added"", config.getEventListeners(Event.ANY).contains(l2));","assertEquals(1, l2.size());",0
conf_1602_1,"assertSame(""Wrong node"", node, model.getTrackedNode(selector));","assertEquals(0, model.getChildCount());",0
conf_985_1,"assertEquals(""Wrong content"", CONTENT, readFile(file));","protected void save() throws ConfigurationException {
            if( file.isAbsolute());",0
conf_1006_2,"assertEquals(""File name incorrect"", ""show_bug.cgi"", handler.getFileName());",assertNotNull(url.getFileName());,0
conf_423_1,"assertEquals(""Wrong value of dotted variable"", 1, config.getInt(""dotted..var""));","assertEquals(1, int0_DATA_GLOBAL);",0
conf_1837_1,"assertFalse(""Variable substitution enabled"", a);","assertEquals(false, a);",0
conf_484_4,"assertNotNull(key, conf.getProperty(key));",assertNull(key);,0
conf_487_1,"assertNull(key, conf.getProperty(key));",assertNull(key);,0
conf_1251_3,"assertEquals(""Conversion handler not set"", conversionHandler, parameters.get(""conversionHandler""));","assertEquals(""{}"", parameters.toString());",0
conf_731_1,"assertEquals(""Wrong trimmed comment"", a, PropertiesConfigurationLayout.trimComment(""Comment with"" + CR + ""! some mixed "" + CR + ""#comment"" + CR + ""lines"",true));","public static String getTrimCommentText(final String s, final String comment) {
        if (CR.length() == CR.length()) {
            if (CR.length() == 0) {
                if (CR.length() == 0) {
                    if (CR.length() == 0) {
                        if (CR.length() == 0) {
                        if (CR.length() == 0) {
                            if (CR.length() == 0) {
                                if (CR.length() == 0) {
                                    if (CR.length() == 0) {
                                    if (CR.length() == 0) {
                                    if (CR.length() == 0) {
                                    if (CR.length() == 0) {
                                    if (CR.length() == 0) {
                                    if (CR.length() == 0) {
                                    if (CR.length() == 0) {
                                    if (CR.length() == 0) {
                                    if (CR.length() == 0) {
                                    if (CR.length() == 0) {
                                    if (CR.length() == 0) {
                                    if (CR.length() == 0) {
                                    if (CR.length() == CR.length() == 0) {
                                    if (CR.length() == CR.length() == 0) {
                                    if (CR.length() == CR.length() == CR.length() == CR.length() == CR.length())) {
                                    if (CR.length() == CR.length() == CR.length() == CR.length() == CR.length())) {
                                    if (CR.length() == CR.length() == CR.length() == CR.length() == CR.length() == CR.length())) {
                                    if (CR.length() == CR.length() == CR.length() == CR.length() ==",0
conf_97_8,"assertEquals(new BigInteger[] {new BigInteger(""1"")}, conf.getBigIntegerArray(""biginteger.string""));","public BigInteger[] getBigIntegerArray(final String key, int bitCount) {
            return defaultValue[0]:Exception! java.lang.ClassCastException: java.lang.String cannot be cast to org.sourceforge.ifx.basetypes.IFXObject\n"", defaultValue[1]:Exception! java.lang.ClassCastException: java.lang.String cannot be cast to org.sourceforge.ifx.basetypes.IFXObject\n"", defaultValue[0]:Exception! java.lang.ClassCastException: java.lang.String cannot be cast to org.sourceforge.ifx.basetypes.IFXObject\n"", defaultValue[1]:Exception! java.lang.ClassCastException: java.lang.String cannot be cast to org.sourceforge.ifx.basetypes.IFXObject\n"", defaultValue[2]:Exception! java.lang.ClassCastException: java.lang.String cannot be cast to org.sourceforge.ifx.basetypes.IFXObject\n"", defaultValue[3]:Exception! java.lang.ClassCastException: java.lang.String cannot be cast to org.sourceforge.ifx.basetypes.IFXObject\n"", defaultValue[4]:Exception! java.lang.ClassCastException: java.lang.String cannot be cast to org.sourceforge.ifx.basetypes.IFXObject\n"", defaultValue[5]:Exception! java.lang.ClassCastException: java.lang.String cannot be cast to org.sourceforge.ifx.basetypes.IFXObject\n"", defaultValue[6]:Exception! java.lang.ClassCastException: java.lang.String cannot be cast to org.sourceforge.ifx.basetypes.IFXObject\n"", defaultValue[7]:Exception! java.lang.ClassCastException: java.lang.ClassCastException: java.lang",0
conf_1690_7,"assertEquals(""configuration element"", ""bar"", conf1.getProperty(""foo""));",assertNull(conf1);,0
conf_1447_3,"assertTrue(""No match (3)"", NodeNameMatchers.EQUALS_IGNORE_CASE.matches(node, handler, NODE_NAME.toUpperCase(Locale.ENGLISH)));","assertEquals(true, nodeHandler0.matches());",0
conf_508_15,assertTrue(property instanceof List);,assertNull(property);,0
conf_505_1,"assertEquals(""element3[@name]"", a, conf.getProperty(""element3[@name]""));",assertNull(a);,0
conf_134_1,"assertNull(""non null object for a missing key"", a);",assertNull(a);,0
conf_791_1,"assertEquals(1000000, longValue);","assertEquals(0L, longValue);",0
conf_675_1,"assertTrue(""missing key1"", config.containsKey(""key1""));","assertEquals(false, config.containsKey());",0
conf_370_3,"assertEquals(""Number of configurations"", 3, cc.getNumberOfConfigurations());","assertEquals(1, CC.getNumberOfConfigurations());",0
conf_106_1,"assertEquals(null, conf.getCalendarList(""calendar.list"", nullList));",assertNotNull(calendarList2);,0
conf_1887_2,"assertEquals(""Wrong result of 2nd lookup"", expected, lookup.lookup(var));",assertNull(var);,0
conf_398_2,"assertEquals(2, packages.size());","assertEquals(1, defaultList0.size());",0
conf_1512_8,"assertEquals(""Bad Channel Data"", ""more test 2 data"", config.getString(""Channels/Channel[@id='2']/MoreChannelData""));","assertEquals("""", config.getString());",0
conf_1384_1,"assertEquals(""Wrong number of initializations"", 1, initializedParams.size());","assertEquals(1, manager.size());",0
