classname,method,docstring,annotations,method_definition
org.apache.bcel.verifier.tests.TestReturn03Creator,void createMethod_1(),,,"private void createMethod_1() {
    final InstructionList il = new InstructionList();
    final MethodGen method = new MethodGen(Const.ACC_PUBLIC | Const.ACC_STATIC, Type.INT, Type.NO_ARGS,
            new String[] {  }, ""test3"", TEST_PACKAGE+"".TestReturn03"", il, _cp);

    final InstructionHandle ih_0 = il.append(InstructionConst.ACONST_NULL);
    Assert.assertNotNull(ih_0); // TODO why is this not used
    il.append(InstructionFactory.createReturn(Type.OBJECT));
    method.setMaxStack();
    method.setMaxLocals();
    _cg.addMethod(method.getMethod());
    il.dispose();
  }"
org.apache.bcel.verifier.tests.TestLegalInvokeSpecial01,void test1(),,,"public static void test1() {
       new TestLegalInvokeSpecial01().getClass();
    }"
org.apache.bcel.verifier.tests.TestCreator,void create(),,,"public void create() throws IOException {
        final File classFile = new File(getPackageFolder(), getClassName());
        try (FileOutputStream out = new FileOutputStream(classFile)) {
            create(out);
        }
    }"
org.apache.bcel.verifier.tests.TestCreator,getClassName(),,,"private String getClassName() {
        final String name = getClass().getName();
        return name.substring(name.lastIndexOf('.')+1).replace(""Creator"", "".class"");
    }"
org.apache.bcel.verifier.tests.TestCreator,getPackageFolder(),,,"private File getPackageFolder() throws IOException {
        return new File(getClassesFolder(), getPackageName());
    }"
org.apache.bcel.verifier.tests.TestCreator,getPackageName(),,,"protected String getPackageName() {
        return getClass().getPackage().getName().replace('.', '/');
    }"
org.apache.bcel.verifier.tests.TestCreator,getClassesFolder(),,,"private File getClassesFolder() throws IOException {
        try {
            return new File(getClass().getProtectionDomain().getCodeSource().getLocation().toURI());
        } catch (final URISyntaxException e) {
            throw new IOException(e);
        }
    }"
org.apache.bcel.verifier.tests.TestCreator,void create(OutputStream out),,,public abstract void create(OutputStream out) throws IOException;
org.apache.bcel.verifier.tests.TestLegalInvokeVirtual01,void test1(),,,"public static void test1() {
        new TestLegalInvokeVirtual01().toString();
    }"
org.apache.bcel.verifier.tests.TestReturn01Creator,void create(final OutputStream out),,,"@Override
public void create(final OutputStream out) throws IOException {
    createMethod_0();
    createMethod_1();
    _cg.getJavaClass().dump(out);
  }"
org.apache.bcel.verifier.tests.TestReturn01Creator,void createMethod_0(),,,"private void createMethod_0() {
    final InstructionList il = new InstructionList();
    final MethodGen method = new MethodGen(Const.ACC_PUBLIC, Type.VOID, Type.NO_ARGS, new String[] {  },
            ""<init>"", TEST_PACKAGE+"".TestReturn01"", il, _cp);

    final InstructionHandle ih_0 = il.append(InstructionFactory.createLoad(Type.OBJECT, 0));
    Assert.assertNotNull(ih_0); // TODO why is this not used
    il.append(_factory.createInvoke(""java.lang.Object"", ""<init>"", Type.VOID, Type.NO_ARGS, Const.INVOKESPECIAL));
    final InstructionHandle ih_4 = il.append(InstructionFactory.createReturn(Type.VOID));
    Assert.assertNotNull(ih_4); // TODO why is this not used
    method.setMaxStack();
    method.setMaxLocals();
    _cg.addMethod(method.getMethod());
    il.dispose();
  }"
org.apache.bcel.verifier.tests.TestReturn01Creator,void createMethod_1(),,,"private void createMethod_1() {
    final InstructionList il = new InstructionList();
    final MethodGen method = new MethodGen(Const.ACC_PUBLIC | Const.ACC_STATIC, Type.VOID, Type.NO_ARGS,
            new String[] {  }, ""foo"", TEST_PACKAGE+"".TestReturn01"", il, _cp);

    final InstructionHandle ih_0 = il.append(_factory.createNew(""java.lang.Object""));
    Assert.assertNotNull(ih_0); // TODO why is this not used
    il.append(InstructionConst.DUP);
    il.append(_factory.createInvoke(""java.lang.Object"", ""<init>"", Type.VOID, Type.NO_ARGS, Const.INVOKESPECIAL));
    il.append(InstructionConst.NOP);
    final InstructionHandle ih_8 = il.append(InstructionFactory.createReturn(Type.OBJECT));
    Assert.assertNotNull(ih_8); // TODO why is this not used
    method.setMaxStack();
    method.setMaxLocals();
    _cg.addMethod(method.getMethod());
    il.dispose();
  }"
org.apache.bcel.verifier.tests.TestArray01,test1(),,,"public static Object test1() {
        final String[] a = new String[4];
        a[0] = """";
        a.equals(null);
        test2(a);
        test3(a);
        test4(a);
        return a;
    }"
org.apache.bcel.verifier.tests.TestArray01,void test2(final Object o),,,"public static void test2(final Object o) {
    }"
org.apache.bcel.verifier.tests.TestArray01,void test3(final Serializable o),,,"public static void test3(final Serializable o) {
    }"
org.apache.bcel.verifier.tests.TestArray01,void test4(final Cloneable o),,,"public static void test4(final Cloneable o) {
    }"
org.apache.bcel.verifier.tests.TestArray01,test5(),,,"public static Serializable test5() {
        return new Object[1];
    }"
org.apache.bcel.verifier.tests.TestArray01,test6(),,,"public static Cloneable test6() {
        return new Object[1];
    }"
org.apache.bcel.verifier.tests.TestArray01,foo(final String s),,,"public static Object foo(final String s) {
        return s;
    }"
org.apache.bcel.verifier.tests.TestArrayAccess02Creator,void create(final OutputStream out),,,"@Override
public void create(final OutputStream out) throws IOException {
    createMethod_0();
    createMethod_1();
    _cg.getJavaClass().dump(out);
  }"
org.apache.bcel.verifier.tests.TestArrayAccess02Creator,void createMethod_0(),,,"private void createMethod_0() {
    final InstructionList il = new InstructionList();
    final MethodGen method = new MethodGen(Const.ACC_PUBLIC, Type.VOID, Type.NO_ARGS, new String[] {  }, ""<init>"",
            TEST_PACKAGE+"".TestArrayAccess02"", il, _cp);

    final InstructionHandle ih_0 = il.append(InstructionFactory.createLoad(Type.OBJECT, 0));
    Assert.assertNotNull(ih_0); // TODO why is this not used
    il.append(_factory.createInvoke(""java.lang.Object"", ""<init>"", Type.VOID, Type.NO_ARGS, Const.INVOKESPECIAL));
    final InstructionHandle ih_4 = il.append(InstructionFactory.createReturn(Type.VOID));
    Assert.assertNotNull(ih_4); // TODO why is this not used
    method.setMaxStack();
    method.setMaxLocals();
    _cg.addMethod(method.getMethod());
    il.dispose();
  }"
org.apache.bcel.verifier.tests.TestArrayAccess02Creator,void createMethod_1(),,,"private void createMethod_1() {
    final InstructionList il = new InstructionList();
    final MethodGen method = new MethodGen(Const.ACC_PUBLIC | Const.ACC_STATIC, Type.VOID, Type.NO_ARGS, new String[] {  },
            ""test"", TEST_PACKAGE+"".TestArrayAccess02"", il, _cp);

    final InstructionHandle ih_0 = il.append(new PUSH(_cp, 1));
    Assert.assertNotNull(ih_0); // TODO why is this not used
    il.append(_factory.createNewArray(new ObjectType(TEST_PACKAGE+"".TestArrayAccess02""), (short) 1));
    il.append(InstructionFactory.createStore(Type.OBJECT, 0));
    final InstructionHandle ih_5 = il.append(new PUSH(_cp, 1));
    Assert.assertNotNull(ih_5); // TODO why is this not used
    il.append(_factory.createNewArray(Type.STRING, (short) 1));
    il.append(InstructionFactory.createStore(Type.OBJECT, 1));
    final InstructionHandle ih_10 = il.append(InstructionFactory.createLoad(Type.OBJECT, 1));
    Assert.assertNotNull(ih_10); // TODO why is this not used
    il.append(new PUSH(_cp, 0));
    il.append(_factory.createNew(TEST_PACKAGE+"".TestArrayAccess02""));
    il.append(InstructionConst.DUP);
    il.append(_factory.createInvoke(TEST_PACKAGE+"".TestArrayAccess02"", ""<init>"", Type.VOID, Type.NO_ARGS, Const.INVOKESPECIAL));
    il.append(InstructionConst.AASTORE);
    final InstructionHandle ih_20 = il.append(InstructionFactory.createReturn(Type.VOID));
    Assert.assertNotNull(ih_20); // TODO why is this not used
    method.setMaxStack();
    method.setMaxLocals();
    _cg.addMethod(method.getMethod());
    il.dispose();
  }"
org.apache.bcel.verifier.tests.TestArrayAccess01,void test(),,,"public static void test() {
        final XTestArray01[] array = new TestArrayAccess01[1];
        array[0] = new XTestArray01();
    }"
org.apache.bcel.verifier.tests.JiraBcel291TestFixture,bug(final Object[] arg),,,"public static Object[] bug(final Object[] arg) {
        return arg.clone();
    }"
org.apache.bcel.verifier.tests.TestReturn02,"test1(final char[] data, final int offset, final int count)",,,"public static String test1(final char[] data, final int offset, final int count) {
        return new String(data, offset, count);
    }"
org.apache.bcel.verifier.tests.TestReturn02,test2(),,,"public static Object test2() {
        return new Object();
    }"
org.apache.bcel.verifier.tests.TestReturn02,test3(),,,"public static boolean test3() {
        return true;
    }"
org.apache.bcel.verifier.tests.TestReturn02,test4(),,,"public static byte test4() {
        return 1;
    }"
org.apache.bcel.verifier.tests.TestReturn02,test5(),,,"public static short test5() {
        return 1;
    }"
org.apache.bcel.verifier.tests.TestReturn02,test6(),,,"public static char test6() {
        return 'a';
    }"
org.apache.bcel.verifier.tests.TestReturn02,test7(),,,"public static int test7() {
        return 1;
    }"
org.apache.bcel.verifier.tests.TestReturn02,test8(),,,"public static long test8() {
        return 1L;
    }"
org.apache.bcel.verifier.tests.TestReturn02,test9(),,,"public static float test9() {
        return 1.0f;
    }"
org.apache.bcel.verifier.tests.TestReturn02,test10(),,,"public static double test10() {
        return 1.0;
    }"
org.apache.bcel.verifier.tests.TestReturn02,test11(),,,"public static Object test11() {
        return null;
    }"
org.apache.bcel.verifier.tests.TestLegalInvokeInterface01,void test1(final Interface01 t),,,"public static void test1(final Interface01 t) {
        t.run();
    }"
org.apache.bcel.verifier.tests.TestLegalInvokeSpecial02,"void test1(final TestLegalInvokeSpecial02 t, final int i)",,,"public static void test1(final TestLegalInvokeSpecial02 t, final int i) {
        if(i > 0) {
            t.run();
        }
    }"
org.apache.bcel.verifier.statics.Pass2VerifierTestCase,void testReferenceToConstant(),"/**
     * Tests that we do not break binary compatibility with BCEL-330.
     */",,"@Test
    public void testReferenceToConstant() {
        @SuppressWarnings(""unused"")
        final
        short referenceToConstant = Pass2Verifier.AALOAD;
    }"
org.apache.bcel.verifier.structurals.UninitializedObjectTypeTestCase,void testReferenceToConstant(),"/**
     * Tests that we do not break binary compatibility with BCEL-330.
     */",,"@Test
    public void testReferenceToConstant() {
        @SuppressWarnings(""unused"")
        final
        short referenceToConstant = UninitializedObjectType.AALOAD;
    }"
