classname,method,docstring,method_definition
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitINVOKEVIRTUAL(final INVOKEVIRTUAL o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitINVOKEVIRTUAL(final INVOKEVIRTUAL o) {
        try {
        // the o.getClassType(cpg) type has passed pass 2; see visitLoadClass(o).

        final Type t = o.getType(cpg);
        if (t instanceof ObjectType) {
            final String name = ((ObjectType)t).getClassName();
            final Verifier v = VerifierFactory.getVerifier( name );
            final VerificationResult vr = v.doPass2();
            if (vr.getStatus() != VerificationResult.VERIFIED_OK) {
                constraintViolated(o, ""Class '""+name+""' is referenced, but cannot be loaded and resolved: '""+vr+""'."");
            }
        }


        final Type[] argtypes = o.getArgumentTypes(cpg);
        final int nargs = argtypes.length;

        for (int i=nargs-1; i>=0; i--) {
            final Type fromStack = stack().peek( (nargs-1) - i );    // 0 to nargs-1
            Type fromDesc = argtypes[i];
            if (fromDesc == Type.BOOLEAN ||
                    fromDesc == Type.BYTE ||
                    fromDesc == Type.CHAR ||
                    fromDesc == Type.SHORT) {
                fromDesc = Type.INT;
            }
            if (! fromStack.equals(fromDesc)) {
                if (fromStack instanceof ReferenceType && fromDesc instanceof ReferenceType) {
                    final ReferenceType rFromStack = (ReferenceType) fromStack;
                    final ReferenceType rFromDesc = (ReferenceType) fromDesc;
                    // TODO: This can possibly only be checked when using Staerk-et-al's ""set of object types"" instead
                    // of a single ""wider cast object type"" created during verification.
                    if ( ! rFromStack.isAssignmentCompatibleWith(rFromDesc) ) {
                        constraintViolated(o, ""Expecting a '""+fromDesc+""' but found a '""+fromStack+
                            ""' on the stack (which is not assignment compatible)."");
                    }
                    referenceTypeIsInitialized(o, rFromStack);
                }
                else{
                    constraintViolated(o, ""Expecting a '""+fromDesc+""' but found a '""+fromStack+""' on the stack."");
                }
            }
        }

        Type objref = stack().peek(nargs);
        if (objref == Type.NULL) {
            return;
        }
        if (! (objref instanceof ReferenceType) ) {
            constraintViolated(o, ""Expecting a reference type as 'objectref' on the stack, not a '""+objref+""'."");
        }
        referenceTypeIsInitialized(o, (ReferenceType) objref);
        if (!(objref instanceof ObjectType)) {
            if (!(objref instanceof ArrayType)) { // could be a ReturnaddressType
                constraintViolated(o, ""Expecting an ObjectType as 'objectref' on the stack, not a '""+objref+""'."");
            }
            else{
                objref = GENERIC_ARRAY;
            }
        }

        final String objref_classname = ((ObjectType) objref).getClassName();

        final String theClass = o.getClassName(cpg);

        if ( ! Repository.instanceOf(objref_classname, theClass) ) {
            constraintViolated(o, ""The 'objref' item '""+objref+""' does not implement '""+theClass+""' as expected."");
        }
        } catch (final ClassNotFoundException e) {
        // FIXME: maybe not the best way to handle this
        throw new AssertionViolatedException(""Missing class: "" + e, e);
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIOR(final IOR o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIOR(final IOR o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
        if (stack().peek(1) != Type.INT) {
            constraintViolated(o, ""The value at the stack next-to-top is not of type 'int', but of type '""+stack().peek(1)+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIREM(final IREM o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIREM(final IREM o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
        if (stack().peek(1) != Type.INT) {
            constraintViolated(o, ""The value at the stack next-to-top is not of type 'int', but of type '""+stack().peek(1)+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIRETURN(final IRETURN o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIRETURN(final IRETURN o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitISHL(final ISHL o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitISHL(final ISHL o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
        if (stack().peek(1) != Type.INT) {
            constraintViolated(o, ""The value at the stack next-to-top is not of type 'int', but of type '""+stack().peek(1)+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitISHR(final ISHR o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitISHR(final ISHR o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
        if (stack().peek(1) != Type.INT) {
            constraintViolated(o, ""The value at the stack next-to-top is not of type 'int', but of type '""+stack().peek(1)+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitISTORE(final ISTORE o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitISTORE(final ISTORE o) {
        //visitStoreInstruction(StoreInstruction) is called before.

        // Nothing else needs to be done here.
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitISUB(final ISUB o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitISUB(final ISUB o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
        if (stack().peek(1) != Type.INT) {
            constraintViolated(o, ""The value at the stack next-to-top is not of type 'int', but of type '""+stack().peek(1)+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIUSHR(final IUSHR o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIUSHR(final IUSHR o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
        if (stack().peek(1) != Type.INT) {
            constraintViolated(o, ""The value at the stack next-to-top is not of type 'int', but of type '""+stack().peek(1)+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitIXOR(final IXOR o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitIXOR(final IXOR o) {
        if (stack().peek() != Type.INT) {
            constraintViolated(o, ""The value at the stack top is not of type 'int', but of type '""+stack().peek()+""'."");
        }
        if (stack().peek(1) != Type.INT) {
            constraintViolated(o, ""The value at the stack next-to-top is not of type 'int', but of type '""+stack().peek(1)+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitJSR(final JSR o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitJSR(final JSR o) {
        // nothing to do here.
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitJSR_W(final JSR_W o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitJSR_W(final JSR_W o) {
        // nothing to do here.
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitL2D(final L2D o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitL2D(final L2D o) {
        if (stack().peek() != Type.LONG) {
            constraintViolated(o, ""The value at the stack top is not of type 'long', but of type '""+stack().peek()+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitL2F(final L2F o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitL2F(final L2F o) {
        if (stack().peek() != Type.LONG) {
            constraintViolated(o, ""The value at the stack top is not of type 'long', but of type '""+stack().peek()+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitL2I(final L2I o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitL2I(final L2I o) {
        if (stack().peek() != Type.LONG) {
            constraintViolated(o, ""The value at the stack top is not of type 'long', but of type '""+stack().peek()+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitLADD(final LADD o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitLADD(final LADD o) {
        if (stack().peek() != Type.LONG) {
            constraintViolated(o, ""The value at the stack top is not of type 'long', but of type '""+stack().peek()+""'."");
        }
        if (stack().peek(1) != Type.LONG) {
            constraintViolated(o, ""The value at the stack next-to-top is not of type 'long', but of type '""+stack().peek(1)+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitLALOAD(final LALOAD o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitLALOAD(final LALOAD o) {
        indexOfInt(o, stack().peek());
        if (stack().peek(1) == Type.NULL) {
            return;
        }
        if (! (stack().peek(1) instanceof ArrayType)) {
            constraintViolated(o, ""Stack next-to-top must be of type long[] but is '""+stack().peek(1)+""'."");
        }
        final Type t = ((ArrayType) (stack().peek(1))).getBasicType();
        if (t != Type.LONG) {
            constraintViolated(o, ""Stack next-to-top must be of type long[] but is '""+stack().peek(1)+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitLAND(final LAND o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitLAND(final LAND o) {
        if (stack().peek() != Type.LONG) {
            constraintViolated(o, ""The value at the stack top is not of type 'long', but of type '""+stack().peek()+""'."");
        }
        if (stack().peek(1) != Type.LONG) {
            constraintViolated(o, ""The value at the stack next-to-top is not of type 'long', but of type '""+stack().peek(1)+""'."");
        }
    }"
org.apache.bcel.verifier.structurals.InstConstraintVisitor,void visitLASTORE(final LASTORE o),"/**
     * Ensures the specific preconditions of the said instruction.
     */","@Override
    public void visitLASTORE(final LASTORE o) {
        if (stack().peek() != Type.LONG) {
            constraintViolated(o, ""The value at the stack top is not of type 'long', but of type '""+stack().peek()+""'."");
        }
        indexOfInt(o, stack().peek(1));
        if (stack().peek(2) == Type.NULL) {
            return;
        }
        if (! (stack().peek(2) instanceof ArrayType)) {
            constraintViolated(o, ""Stack next-to-next-to-top must be of type long[] but is '""+stack().peek(2)+""'."");
        }
        final Type t = ((ArrayType) (stack().peek(2))).getBasicType();
        if (t != Type.LONG) {
            constraintViolated(o, ""Stack next-to-next-to-top must be of type long[] but is '""+stack().peek(2)+""'."");
        }
    }"
