id,test_prefix,test_name,custom_assert_name,custom_assert_method,custom_assert_file
rng_407_1,"    @Test
    void testOffsetSamplesWithNonPowerOf2Range_1_oe() {
        assertOffsetSamples(257);
    }
",DiscreteUniformSamplerTest::testOffsetSamplesWithNonPowerOf2Range_1_oe,assertOffsetSamples,"    private static void assertOffsetSamples(int range) {
        final Long seed = RandomSource.createLong();
        final UniformRandomProvider rng1 = RandomSource.SPLIT_MIX_64.create(seed);
        final UniformRandomProvider rng2 = RandomSource.SPLIT_MIX_64.create(seed);
        final UniformRandomProvider rng3 = RandomSource.SPLIT_MIX_64.create(seed);

        // Since the upper limit is inclusive
        range = range - 1;
        final int offsetLo = -13;
        final int offsetHi = 42;
        final SharedStateDiscreteSampler sampler = DiscreteUniformSampler.of(rng1, 0, range);
        final SharedStateDiscreteSampler samplerLo = DiscreteUniformSampler.of(rng2, offsetLo, offsetLo + range);
        final SharedStateDiscreteSampler samplerHi = DiscreteUniformSampler.of(rng3, offsetHi, offsetHi + range);
        for (int i = 0; i < 10; i++) {
            final int sample1 = sampler.sample();
            final int sample2 = samplerLo.sample();
            final int sample3 = samplerHi.sample();
            Assertions.assertEquals(sample1 + offsetLo, sample2, ""Incorrect negative offset sample"");
            Assertions.assertEquals(sample1 + offsetHi, sample3, ""Incorrect positive offset sample"");
        }
    }
",commons-rng-sampling/src/test/java/org/apache/commons/rng/sampling/distribution/DiscreteUniformSamplerTest.java
rng_408_1,"    @Test
    void testOffsetSamplesWithPowerOf2Range_1_oe() {
        assertOffsetSamples(256);
    }
",DiscreteUniformSamplerTest::testOffsetSamplesWithPowerOf2Range_1_oe,assertOffsetSamples,"    private static void assertOffsetSamples(int range) {
        final Long seed = RandomSource.createLong();
        final UniformRandomProvider rng1 = RandomSource.SPLIT_MIX_64.create(seed);
        final UniformRandomProvider rng2 = RandomSource.SPLIT_MIX_64.create(seed);
        final UniformRandomProvider rng3 = RandomSource.SPLIT_MIX_64.create(seed);

        // Since the upper limit is inclusive
        range = range - 1;
        final int offsetLo = -13;
        final int offsetHi = 42;
        final SharedStateDiscreteSampler sampler = DiscreteUniformSampler.of(rng1, 0, range);
        final SharedStateDiscreteSampler samplerLo = DiscreteUniformSampler.of(rng2, offsetLo, offsetLo + range);
        final SharedStateDiscreteSampler samplerHi = DiscreteUniformSampler.of(rng3, offsetHi, offsetHi + range);
        for (int i = 0; i < 10; i++) {
            final int sample1 = sampler.sample();
            final int sample2 = samplerLo.sample();
            final int sample3 = samplerHi.sample();
            Assertions.assertEquals(sample1 + offsetLo, sample2, ""Incorrect negative offset sample"");
            Assertions.assertEquals(sample1 + offsetHi, sample3, ""Incorrect positive offset sample"");
        }
    }
",commons-rng-sampling/src/test/java/org/apache/commons/rng/sampling/distribution/DiscreteUniformSamplerTest.java
rng_409_1,"    @Test
    void testOffsetSamplesWithRangeOf1_1_oe() {
        assertOffsetSamples(1);
    }
",DiscreteUniformSamplerTest::testOffsetSamplesWithRangeOf1_1_oe,assertOffsetSamples,"    private static void assertOffsetSamples(int range) {
        final Long seed = RandomSource.createLong();
        final UniformRandomProvider rng1 = RandomSource.SPLIT_MIX_64.create(seed);
        final UniformRandomProvider rng2 = RandomSource.SPLIT_MIX_64.create(seed);
        final UniformRandomProvider rng3 = RandomSource.SPLIT_MIX_64.create(seed);

        // Since the upper limit is inclusive
        range = range - 1;
        final int offsetLo = -13;
        final int offsetHi = 42;
        final SharedStateDiscreteSampler sampler = DiscreteUniformSampler.of(rng1, 0, range);
        final SharedStateDiscreteSampler samplerLo = DiscreteUniformSampler.of(rng2, offsetLo, offsetLo + range);
        final SharedStateDiscreteSampler samplerHi = DiscreteUniformSampler.of(rng3, offsetHi, offsetHi + range);
        for (int i = 0; i < 10; i++) {
            final int sample1 = sampler.sample();
            final int sample2 = samplerLo.sample();
            final int sample3 = samplerHi.sample();
            Assertions.assertEquals(sample1 + offsetLo, sample2, ""Incorrect negative offset sample"");
            Assertions.assertEquals(sample1 + offsetHi, sample3, ""Incorrect positive offset sample"");
        }
    }
",commons-rng-sampling/src/test/java/org/apache/commons/rng/sampling/distribution/DiscreteUniformSamplerTest.java
rng_413_1,"    @Test
    void testToStringWithSmallRange_1_oe() {
        assertToString(5, 67);
    }
",DiscreteUniformSamplerTest::testToStringWithSmallRange_1_oe,assertToString,"    private static void assertToString(int lower, int upper) {
        final UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
        final DiscreteUniformSampler sampler = new DiscreteUniformSampler(rng, lower, upper);
        Assertions.assertTrue(sampler.toString().toLowerCase(Locale.US).contains(""uniform""));
    }
",commons-rng-sampling/src/test/java/org/apache/commons/rng/sampling/distribution/DiscreteUniformSamplerTest.java
rng_414_1,"    @Test
    void testToStringWithLargeRange_1_oe() {
        assertToString(-99999999, Integer.MAX_VALUE);
    }
",DiscreteUniformSamplerTest::testToStringWithLargeRange_1_oe,assertToString,"    private static void assertToString(int lower, int upper) {
        final UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
        final DiscreteUniformSampler sampler = new DiscreteUniformSampler(rng, lower, upper);
        Assertions.assertTrue(sampler.toString().toLowerCase(Locale.US).contains(""uniform""));
    }
",commons-rng-sampling/src/test/java/org/apache/commons/rng/sampling/distribution/DiscreteUniformSamplerTest.java
rng_415_1,"    @Test
    void testToStringWithPowerOf2Range_1_oe() {
        // Note the range is upper - lower + 1
        assertToString(0, 31);
    }
",DiscreteUniformSamplerTest::testToStringWithPowerOf2Range_1_oe,assertToString,"    private static void assertToString(int lower, int upper) {
        final UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
        final DiscreteUniformSampler sampler = new DiscreteUniformSampler(rng, lower, upper);
        Assertions.assertTrue(sampler.toString().toLowerCase(Locale.US).contains(""uniform""));
    }
",commons-rng-sampling/src/test/java/org/apache/commons/rng/sampling/distribution/DiscreteUniformSamplerTest.java
rng_416_1,"    @Test
    void testToStringWithRangeOf1_1_oe() {
        assertToString(9, 9);
    }
",DiscreteUniformSamplerTest::testToStringWithRangeOf1_1_oe,assertToString,"    private static void assertToString(int lower, int upper) {
        final UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
        final DiscreteUniformSampler sampler = new DiscreteUniformSampler(rng, lower, upper);
        Assertions.assertTrue(sampler.toString().toLowerCase(Locale.US).contains(""uniform""));
    }
",commons-rng-sampling/src/test/java/org/apache/commons/rng/sampling/distribution/DiscreteUniformSamplerTest.java
rng_423_1,"    @Test
    void testSharedStateSampler_1_oe() {
        final UniformRandomProvider rng1 = RandomSource.SPLIT_MIX_64.create(0L);
        final UniformRandomProvider rng2 = RandomSource.SPLIT_MIX_64.create(0L);
        final double mean = 1.23;
        final SharedStateDiscreteSampler sampler1 =
            KempSmallMeanPoissonSampler.of(rng1, mean);
        final SharedStateDiscreteSampler sampler2 = sampler1.withUniformRandomProvider(rng2);
        RandomAssert.assertProduceSameSequence(sampler1, sampler2);
    }
",KempSmallMeanPoissonSamplerTest::testSharedStateSampler_1_oe,assertProduceSameSequence,"    public static void assertProduceSameSequence(UniformRandomProvider rng1,
                                                 UniformRandomProvider rng2) {
        for (int i = 0; i < 54; i++) {
            Assertions.assertEquals(rng1.nextBoolean(), rng2.nextBoolean());
        }
        for (int i = 0; i < 23; i++) {
            Assertions.assertEquals(rng1.nextInt(), rng2.nextInt());
        }
        for (int i = 0; i < 4; i++) {
            for (int j = 0; j < 5; j++) {
                final int max = 107 * i + 374 * j + 11;
                Assertions.assertEquals(rng1.nextInt(max), rng2.nextInt(max));
            }
        }
        for (int i = 0; i < 23; i++) {
            Assertions.assertEquals(rng1.nextLong(), rng2.nextLong());
        }
        for (int i = 0; i < 4; i++) {
            for (int j = 0; j < 5; j++) {
                final long max = (Long.MAX_VALUE << 2) + 107 * i + 374 * j + 11;
                Assertions.assertEquals(rng1.nextLong(max), rng2.nextLong(max));
            }
        }
        for (int i = 0; i < 103; i++) {
            Assertions.assertEquals(rng1.nextFloat(), rng2.nextFloat());
        }
        for (int i = 0; i < 79; i++) {
            Assertions.assertEquals(rng1.nextDouble(), rng2.nextDouble());
        }

        final int size = 345;
        final byte[] a1 = new byte[size];
        final byte[] a2 = new byte[size];

        for (int i = 0; i < 3; i++) {
            rng1.nextBytes(a1);
            rng2.nextBytes(a2);
            Assertions.assertArrayEquals(a1, a2);
        }

        for (int i = 0; i < 5; i++) {
            final int offset = 200 + i;
            final int n = 23 + i;
            rng1.nextBytes(a1, offset, n);
            rng2.nextBytes(a2, offset, n);
            Assertions.assertArrayEquals(a1, a2);
        }
    }
",commons-rng-simple/src/test/java/org/apache/commons/rng/simple/RandomAssert.java
rng_425_1,"    @Test
    void testSharedStateSampler_1_oe() {
        final UniformRandomProvider rng1 = RandomSource.SPLIT_MIX_64.create(0L);
        final UniformRandomProvider rng2 = RandomSource.SPLIT_MIX_64.create(0L);
        final SharedStateContinuousSampler sampler1 =
            ZigguratNormalizedGaussianSampler.<ZigguratNormalizedGaussianSampler>of(rng1);
        final SharedStateContinuousSampler sampler2 = sampler1.withUniformRandomProvider(rng2);
        RandomAssert.assertProduceSameSequence(sampler1, sampler2);
    }
",ZigguratNormalizedGaussianSamplerTest::testSharedStateSampler_1_oe,assertProduceSameSequence,"    public static void assertProduceSameSequence(UniformRandomProvider rng1,
                                                 UniformRandomProvider rng2) {
        for (int i = 0; i < 54; i++) {
            Assertions.assertEquals(rng1.nextBoolean(), rng2.nextBoolean());
        }
        for (int i = 0; i < 23; i++) {
            Assertions.assertEquals(rng1.nextInt(), rng2.nextInt());
        }
        for (int i = 0; i < 4; i++) {
            for (int j = 0; j < 5; j++) {
                final int max = 107 * i + 374 * j + 11;
                Assertions.assertEquals(rng1.nextInt(max), rng2.nextInt(max));
            }
        }
        for (int i = 0; i < 23; i++) {
            Assertions.assertEquals(rng1.nextLong(), rng2.nextLong());
        }
        for (int i = 0; i < 4; i++) {
            for (int j = 0; j < 5; j++) {
                final long max = (Long.MAX_VALUE << 2) + 107 * i + 374 * j + 11;
                Assertions.assertEquals(rng1.nextLong(max), rng2.nextLong(max));
            }
        }
        for (int i = 0; i < 103; i++) {
            Assertions.assertEquals(rng1.nextFloat(), rng2.nextFloat());
        }
        for (int i = 0; i < 79; i++) {
            Assertions.assertEquals(rng1.nextDouble(), rng2.nextDouble());
        }

        final int size = 345;
        final byte[] a1 = new byte[size];
        final byte[] a2 = new byte[size];

        for (int i = 0; i < 3; i++) {
            rng1.nextBytes(a1);
            rng2.nextBytes(a2);
            Assertions.assertArrayEquals(a1, a2);
        }

        for (int i = 0; i < 5; i++) {
            final int offset = 200 + i;
            final int n = 23 + i;
            rng1.nextBytes(a1, offset, n);
            rng2.nextBytes(a2, offset, n);
            Assertions.assertArrayEquals(a1, a2);
        }
    }
",commons-rng-simple/src/test/java/org/apache/commons/rng/simple/RandomAssert.java
rng_426_1,"    @Test
    void testSharedStateSampler_1_oe() {
        DiscreteInverseCumulativeProbabilityFunction function =
            new DiscreteInverseCumulativeProbabilityFunction() {
                @Override
                public int inverseCumulativeProbability(double p) {
                    return (int) Math.round(789 * p);
                }
            };
        final UniformRandomProvider rng1 = RandomSource.SPLIT_MIX_64.create(0L);
        final UniformRandomProvider rng2 = RandomSource.SPLIT_MIX_64.create(0L);
        final SharedStateDiscreteSampler sampler1 =
            InverseTransformDiscreteSampler.of(rng1, function);
        final SharedStateDiscreteSampler sampler2 = sampler1.withUniformRandomProvider(rng2);
        RandomAssert.assertProduceSameSequence(sampler1, sampler2);
    }
",InverseTransformDiscreteSamplerTest::testSharedStateSampler_1_oe,assertProduceSameSequence,"    public static void assertProduceSameSequence(UniformRandomProvider rng1,
                                                 UniformRandomProvider rng2) {
        for (int i = 0; i < 54; i++) {
            Assertions.assertEquals(rng1.nextBoolean(), rng2.nextBoolean());
        }
        for (int i = 0; i < 23; i++) {
            Assertions.assertEquals(rng1.nextInt(), rng2.nextInt());
        }
        for (int i = 0; i < 4; i++) {
            for (int j = 0; j < 5; j++) {
                final int max = 107 * i + 374 * j + 11;
                Assertions.assertEquals(rng1.nextInt(max), rng2.nextInt(max));
            }
        }
        for (int i = 0; i < 23; i++) {
            Assertions.assertEquals(rng1.nextLong(), rng2.nextLong());
        }
        for (int i = 0; i < 4; i++) {
            for (int j = 0; j < 5; j++) {
                final long max = (Long.MAX_VALUE << 2) + 107 * i + 374 * j + 11;
                Assertions.assertEquals(rng1.nextLong(max), rng2.nextLong(max));
            }
        }
        for (int i = 0; i < 103; i++) {
            Assertions.assertEquals(rng1.nextFloat(), rng2.nextFloat());
        }
        for (int i = 0; i < 79; i++) {
            Assertions.assertEquals(rng1.nextDouble(), rng2.nextDouble());
        }

        final int size = 345;
        final byte[] a1 = new byte[size];
        final byte[] a2 = new byte[size];

        for (int i = 0; i < 3; i++) {
            rng1.nextBytes(a1);
            rng2.nextBytes(a2);
            Assertions.assertArrayEquals(a1, a2);
        }

        for (int i = 0; i < 5; i++) {
            final int offset = 200 + i;
            final int n = 23 + i;
            rng1.nextBytes(a1, offset, n);
            rng2.nextBytes(a2, offset, n);
            Assertions.assertArrayEquals(a1, a2);
        }
    }
",commons-rng-simple/src/test/java/org/apache/commons/rng/simple/RandomAssert.java
