classname,method,docstring,method_definition
com.github.scribejava.httpclient.okhttp.OkHttpFuture,isDone(),,"@Override
    public boolean isDone() {
        return call.isExecuted();
    }"
com.github.scribejava.httpclient.okhttp.OkHttpFuture,void setException(Exception exception),,"public void setException(Exception exception) {
        this.exception = exception;
    }"
com.github.scribejava.httpclient.okhttp.OkHttpFuture,get(),,"@Override
    public T get() throws InterruptedException, ExecutionException {
        latch.await();
        if (exception != null) {
            throw new ExecutionException(exception);
        }
        return result;
    }"
com.github.scribejava.httpclient.okhttp.OkHttpFuture,"get(long timeout, TimeUnit unit)",,"@Override
    public T get(long timeout, TimeUnit unit) throws InterruptedException, ExecutionException, TimeoutException {
        if (latch.await(timeout, unit)) {
            if (exception != null) {
                throw new ExecutionException(exception);
            }
            return result;
        }
        throw new TimeoutException();
    }"
com.github.scribejava.httpclient.okhttp.OkHttpFuture,void finish(),,"void finish() {
        latch.countDown();
    }"
com.github.scribejava.httpclient.okhttp.OkHttpFuture,void setResult(T result),,"void setResult(T result) {
        this.result = result;
    }"
com.github.scribejava.httpclient.okhttp.OkHttpHttpClientConfig,getClientBuilder(),,"public OkHttpClient.Builder getClientBuilder() {
        return clientBuilder;
    }"
com.github.scribejava.httpclient.okhttp.OkHttpHttpClientConfig,createDefaultConfig(),,"@Override
    public OkHttpHttpClientConfig createDefaultConfig() {
        return defaultConfig();
    }"
com.github.scribejava.httpclient.okhttp.OkHttpHttpClientConfig,defaultConfig(),,"public static OkHttpHttpClientConfig defaultConfig() {
        return new OkHttpHttpClientConfig(null);
    }"
com.github.scribejava.httpclient.okhttp.OAuthAsyncCompletionHandler,"void onFailure(Call call, IOException exception)",,"@Override
    public void onFailure(Call call, IOException exception) {
        try {
            okHttpFuture.setException(exception);
            if (callback != null) {
                callback.onThrowable(exception);
            }
        } finally {
            okHttpFuture.finish();
        }
    }"
com.github.scribejava.httpclient.okhttp.OAuthAsyncCompletionHandler,"void onResponse(Call call, okhttp3.Response okHttpResponse)",,"@Override
    public void onResponse(Call call, okhttp3.Response okHttpResponse) {
        try {

            final Response response = OkHttpHttpClient.convertResponse(okHttpResponse);
            try {
                @SuppressWarnings(""unchecked"")
                final T t = converter == null ? (T) response : converter.convert(response);
                okHttpFuture.setResult(t);
                if (callback != null) {
                    callback.onCompleted(t);
                }
            } catch (IOException | RuntimeException e) {
                okHttpFuture.setException(e);
                if (callback != null) {
                    callback.onThrowable(e);
                }
            }
        } finally {
            okHttpFuture.finish();
        }
    }"
com.github.scribejava.httpclient.armeria.ArmeriaProvider,createClient(HttpClientConfig config),,"@Override
    public HttpClient createClient(HttpClientConfig config) {
        if (config instanceof ArmeriaHttpClientConfig) {
            return new ArmeriaHttpClient((ArmeriaHttpClientConfig) config);
        }
        return null;
    }"
com.github.scribejava.httpclient.armeria.ArmeriaWebClientBuilder,"newWebClient(String scheme, String authority)",,"WebClient newWebClient(String scheme, String authority) {
        final SessionProtocol protocol = protocol(scheme);
        final Endpoint endpoint = Endpoint.parse(authority);
        final WebClientBuilder clientBuilder = WebClient.builder(protocol, endpoint);
        if (clientOptions != null) {
            clientBuilder.options(clientOptions);
        }
        if (clientFactory != null) {
            clientBuilder.factory(clientFactory);
        }
        if (retry != null) {
            clientBuilder.decorator(retry);
        }
        if (logging != null) {
            clientBuilder.decorator(logging);
        }
        return clientBuilder.build();
    }"
com.github.scribejava.httpclient.armeria.ArmeriaWebClientBuilder,protocol(String scheme),,"private SessionProtocol protocol(String scheme) {
        final SessionProtocol protocol = SessionProtocol.of(scheme);
        switch (protocol) {
            case HTTP:
                if (protocolPreference == SessionProtocol.H1) {
                    // enforce HTTP/1 protocol
                    return SessionProtocol.H1C;
                }
                break;
            case HTTPS:
                if (protocolPreference == SessionProtocol.H1) {
                    // enforce HTTP/1 protocol
                    return SessionProtocol.H1;
                }
                break;
            default:
                break;
        }
        return protocol;
    }"
com.github.scribejava.httpclient.armeria.ArmeriaHttpClientConfig,createDefaultConfig(),"/**
     * Creates new {@link HttpClientConfig} using default settings.
     *
     * @return new {@link HttpClientConfig} using default settings.
     */","@Override
    public HttpClientConfig createDefaultConfig() {
        return defaultConfig();
    }"
com.github.scribejava.httpclient.armeria.ArmeriaHttpClientConfig,defaultConfig(),"/**
     * Creates new {@link ArmeriaHttpClientConfig} using default settings.
     *
     * @return ArmeriaHttpClientConfig
     */","public static ArmeriaHttpClientConfig defaultConfig() {
        return new ArmeriaHttpClientConfig(null, null);
    }"
com.github.scribejava.httpclient.armeria.ArmeriaHttpClientConfig,void setProtocolPreference(SessionProtocol protocolPreference),"/**
     * Selects which protocol shall take preference when generic protocol scheme used by the URL, like {@code http} or
     * {@code https}.
     *
     * @param protocolPreference specifies which protocol shall take preference. Acceptable values:
     * {@link SessionProtocol#H1} and {@link SessionProtocol#H2}
     */","public void setProtocolPreference(SessionProtocol protocolPreference) {
        if (protocolPreference != SessionProtocol.H1 && protocolPreference != SessionProtocol.H2) {
            throw new IllegalArgumentException(""Invalid protocolPreference: "" + protocolPreference);
        }
        this.protocolPreference = protocolPreference;
    }"
com.github.scribejava.httpclient.armeria.ArmeriaHttpClientConfig,withProtocolPreference(SessionProtocol protocolPreference),,"public ArmeriaHttpClientConfig withProtocolPreference(SessionProtocol protocolPreference) {
        setProtocolPreference(protocolPreference);
        return this;
    }"
com.github.scribejava.httpclient.armeria.ArmeriaHttpClientConfig,"void setRetry(Function<? super HttpClient, RetryingClient> retry)",,"public void setRetry(Function<? super HttpClient, RetryingClient> retry) {
        this.retry = retry;
    }"
com.github.scribejava.httpclient.armeria.ArmeriaHttpClientConfig,"withRetry(Function<? super HttpClient, RetryingClient> retry)",,"public ArmeriaHttpClientConfig withRetry(Function<? super HttpClient, RetryingClient> retry) {
        this.retry = retry;
        return this;
    }"
com.github.scribejava.httpclient.armeria.ArmeriaHttpClientConfig,"void setLogging(Function<? super HttpClient, LoggingClient> logging)",,"public void setLogging(Function<? super HttpClient, LoggingClient> logging) {
        this.logging = logging;
    }"
com.github.scribejava.httpclient.armeria.ArmeriaHttpClientConfig,"withLogging(Function<? super HttpClient, LoggingClient> logging)",,"public ArmeriaHttpClientConfig withLogging(Function<? super HttpClient, LoggingClient> logging) {
        this.logging = logging;
        return this;
    }"
com.github.scribejava.httpclient.armeria.ArmeriaHttpClientConfig,createClientBuilder(),,"ArmeriaWebClientBuilder createClientBuilder() {
        return new ArmeriaWebClientBuilder(clientOptions, clientFactory, protocolPreference, retry, logging);
    }"
com.github.scribejava.httpclient.armeria.ArmeriaHttpClient,void close(),"/**
     * Cleans up the list of cached Endpoints.
     */","@Override
    public void close() {
        final Lock writeLock = httpClientsLock.writeLock();
        writeLock.lock();
        try {
            httpClients.clear();
        } finally {
            writeLock.unlock();
        }
    }"
com.github.scribejava.httpclient.armeria.ArmeriaHttpClient,"executeAsync(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            byte[] bodyContents, OAuthAsyncRequestCallback<T> callback, OAuthRequest.ResponseConverter<T> converter)",,"@Override
    public <T> Future<T> executeAsync(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            byte[] bodyContents, OAuthAsyncRequestCallback<T> callback, OAuthRequest.ResponseConverter<T> converter) {
        return doExecuteAsync(userAgent, headers, httpVerb, completeUrl, new BytesBody(bodyContents), callback,
                converter);
    }"
com.github.scribejava.httpclient.armeria.ArmeriaHttpClient,"executeAsync(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            MultipartPayload bodyContents, OAuthAsyncRequestCallback<T> callback,
            OAuthRequest.ResponseConverter<T> converter)",,"@Override
    public <T> Future<T> executeAsync(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            MultipartPayload bodyContents, OAuthAsyncRequestCallback<T> callback,
            OAuthRequest.ResponseConverter<T> converter) {
        return doExecuteAsync(userAgent, headers, httpVerb, completeUrl, new MultipartBody(bodyContents), callback,
                converter);
    }"
com.github.scribejava.httpclient.armeria.ArmeriaHttpClient,"executeAsync(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            String bodyContents, OAuthAsyncRequestCallback<T> callback, OAuthRequest.ResponseConverter<T> converter)",,"@Override
    public <T> Future<T> executeAsync(String userAgent, Map<String, String> headers, Verb httpVerb, String completeUrl,
            String bodyContents, OAuthAsyncRequestCallback<T> callback, OAuthRequest.ResponseConverter<T> converter) {
        return doExecuteAsync(userAgent, headers, httpVerb, completeUrl, new StringBody(bodyContents), callback,
                converter);
    }"
