classname,method,docstring,method_definition
org.apache.commons.imaging.formats.gif.GifImageParser,"readBlocks(final GifHeaderInfo ghi, final InputStream is,
            final boolean stopBeforeImageData, final FormatCompliance formatCompliance)",,"private List<GifBlock> readBlocks(final GifHeaderInfo ghi, final InputStream is,
            final boolean stopBeforeImageData, final FormatCompliance formatCompliance)
            throws ImageReadException, IOException {
        final List<GifBlock> result = new ArrayList<>();

        while (true) {
            final int code = is.read();

            switch (code) {
            case -1:
                throw new ImageReadException(""GIF: unexpected end of data"");

            case IMAGE_SEPARATOR:
                final ImageDescriptor id = readImageDescriptor(ghi, code, is,
                        stopBeforeImageData, formatCompliance);
                result.add(id);
                // if (stopBeforeImageData)
                // return result;

                break;

            case EXTENSION_CODE: {
                final int extensionCode = is.read();
                final int completeCode = ((0xff & code) << 8)
                        | (0xff & extensionCode);

                switch (extensionCode) {
                case 0xf9:
                    final GraphicControlExtension gce = readGraphicControlExtension(
                            completeCode, is);
                    result.add(gce);
                    break;

                case COMMENT_EXTENSION:
                case PLAIN_TEXT_EXTENSION: {
                    final GenericGifBlock block = readGenericGIFBlock(is,
                            completeCode);
                    result.add(block);
                    break;
                }

                case APPLICATION_EXTENSION_LABEL: {
                    // 255 (hex 0xFF) Application
                    // Extension Label
                    final byte[] label = readSubBlock(is);

                    if (formatCompliance != null) {
                        formatCompliance.addComment(
                                ""Unknown Application Extension (""
                                        + new String(label, StandardCharsets.US_ASCII) + "")"",
                                completeCode);
                    }

                    if (label.length > 0) {
                        final GenericGifBlock block = readGenericGIFBlock(is,
                                completeCode, label);
                        result.add(block);
                    }
                    break;
                }

                default: {

                    if (formatCompliance != null) {
                        formatCompliance.addComment(""Unknown block"",
                                completeCode);
                    }

                    final GenericGifBlock block = readGenericGIFBlock(is,
                            completeCode);
                    result.add(block);
                    break;
                }
                }
            }
                break;

            case TERMINATOR_BYTE:
                return result;

            case 0x00: // bad byte, but keep going and see what happens
                break;

            default:
                throw new ImageReadException(""GIF: unknown code: "" + code);
            }
        }
    }"
org.apache.commons.imaging.formats.gif.GifImageParser,"readImageDescriptor(final GifHeaderInfo ghi,
            final int blockCode, final InputStream is, final boolean stopBeforeImageData,
            final FormatCompliance formatCompliance)",,"private ImageDescriptor readImageDescriptor(final GifHeaderInfo ghi,
            final int blockCode, final InputStream is, final boolean stopBeforeImageData,
            final FormatCompliance formatCompliance) throws ImageReadException,
            IOException {
        final int imageLeftPosition = read2Bytes(""Image Left Position"", is, ""Not a Valid GIF File"", getByteOrder());
        final int imageTopPosition = read2Bytes(""Image Top Position"", is, ""Not a Valid GIF File"", getByteOrder());
        final int imageWidth = read2Bytes(""Image Width"", is, ""Not a Valid GIF File"", getByteOrder());
        final int imageHeight = read2Bytes(""Image Height"", is, ""Not a Valid GIF File"", getByteOrder());
        final byte packedFields = readByte(""Packed Fields"", is, ""Not a Valid GIF File"");

        if (formatCompliance != null) {
            formatCompliance.checkBounds(""Width"", 1, ghi.logicalScreenWidth, imageWidth);
            formatCompliance.checkBounds(""Height"", 1, ghi.logicalScreenHeight, imageHeight);
            formatCompliance.checkBounds(""Left Position"", 0, ghi.logicalScreenWidth - imageWidth, imageLeftPosition);
            formatCompliance.checkBounds(""Top Position"", 0, ghi.logicalScreenHeight - imageHeight, imageTopPosition);
        }

        if (LOGGER.isLoggable(Level.FINEST)) {
            printByteBits(""PackedFields bits"", packedFields);
        }

        final boolean localColorTableFlag = (((packedFields >> 7) & 1) > 0);
        if (LOGGER.isLoggable(Level.FINEST)) {
            LOGGER.finest(""LocalColorTableFlag: "" + localColorTableFlag);
        }
        final boolean interlaceFlag = (((packedFields >> 6) & 1) > 0);
        if (LOGGER.isLoggable(Level.FINEST)) {
            LOGGER.finest(""Interlace Flag: "" + interlaceFlag);
        }
        final boolean sortFlag = (((packedFields >> 5) & 1) > 0);
        if (LOGGER.isLoggable(Level.FINEST)) {
            LOGGER.finest(""Sort Flag: "" + sortFlag);
        }

        final byte sizeOfLocalColorTable = (byte) (packedFields & 7);
        if (LOGGER.isLoggable(Level.FINEST)) {
            LOGGER.finest(""SizeofLocalColorTable: "" + sizeOfLocalColorTable);
        }

        byte[] localColorTable = null;
        if (localColorTableFlag) {
            localColorTable = readColorTable(is, sizeOfLocalColorTable);
        }

        byte[] imageData = null;
        if (!stopBeforeImageData) {
            final int lzwMinimumCodeSize = is.read();

            final GenericGifBlock block = readGenericGIFBlock(is, -1);
            final byte[] bytes = block.appendSubBlocks();
            final InputStream bais = new ByteArrayInputStream(bytes);

            final int size = imageWidth * imageHeight;
            final MyLzwDecompressor myLzwDecompressor = new MyLzwDecompressor(
                    lzwMinimumCodeSize, ByteOrder.LITTLE_ENDIAN);
            imageData = myLzwDecompressor.decompress(bais, size);
        } else {
            final int LZWMinimumCodeSize = is.read();
            if (LOGGER.isLoggable(Level.FINEST)) {
                LOGGER.finest(""LZWMinimumCodeSize: "" + LZWMinimumCodeSize);
            }

            readGenericGIFBlock(is, -1);
        }

        return new ImageDescriptor(blockCode,
                imageLeftPosition, imageTopPosition, imageWidth, imageHeight,
                packedFields, localColorTableFlag, interlaceFlag, sortFlag,
                sizeOfLocalColorTable, localColorTable, imageData);
    }"
org.apache.commons.imaging.formats.gif.GifImageParser,"simplePow(final int base, final int power)",,"private int simplePow(final int base, final int power) {
        int result = 1;

        for (int i = 0; i < power; i++) {
            result *= base;
        }

        return result;
    }"
org.apache.commons.imaging.formats.gif.GifImageParser,convertColorTableSize(final int tableSize),,"private int convertColorTableSize(final int tableSize) {
        return 3 * simplePow(2, tableSize + 1);
    }"
org.apache.commons.imaging.formats.gif.GifImageParser,"readColorTable(final InputStream is, final int tableSize)",,"private byte[] readColorTable(final InputStream is, final int tableSize) throws IOException {
        final int actualSize = convertColorTableSize(tableSize);

        return readBytes(""block"", is, actualSize, ""GIF: corrupt Color Table"");
    }"
org.apache.commons.imaging.formats.gif.GifImageParser,"findBlock(final List<GifBlock> blocks, final int code)",,"private GifBlock findBlock(final List<GifBlock> blocks, final int code) {
        for (final GifBlock gifBlock : blocks) {
            if (gifBlock.blockCode == code) {
                return gifBlock;
            }
        }
        return null;
    }"
org.apache.commons.imaging.formats.gif.GifImageParser,"findAllBlocks(final List<GifBlock> blocks, final int code)","/**
     * See {@link GifImageParser#readBlocks} for reference how the blocks are created. They should match
     * the code we are giving here, returning the correct class type. Internal only.
     */","@SuppressWarnings(""unchecked"")
    private <T extends GifBlock> List<T> findAllBlocks(final List<GifBlock> blocks, final int code) {
        final List<T> filteredBlocks = new ArrayList<>();
        for (final GifBlock gifBlock : blocks) {
            if (gifBlock.blockCode == code) {
                filteredBlocks.add((T) gifBlock);
            }
        }
        return filteredBlocks;
    }"
org.apache.commons.imaging.formats.gif.GifImageParser,"readFile(final ByteSource byteSource,
            final boolean stopBeforeImageData)",,"private GifImageContents readFile(final ByteSource byteSource,
            final boolean stopBeforeImageData) throws ImageReadException, IOException {
        return readFile(byteSource, stopBeforeImageData,
                FormatCompliance.getDefault());
    }"
org.apache.commons.imaging.formats.gif.GifImageParser,"readFile(final ByteSource byteSource,
            final boolean stopBeforeImageData, final FormatCompliance formatCompliance)",,"private GifImageContents readFile(final ByteSource byteSource,
            final boolean stopBeforeImageData, final FormatCompliance formatCompliance)
            throws ImageReadException, IOException {
        try (InputStream is = byteSource.getInputStream()) {
            final GifHeaderInfo ghi = readHeader(is, formatCompliance);

            byte[] globalColorTable = null;
            if (ghi.globalColorTableFlag) {
                globalColorTable = readColorTable(is,
                        ghi.sizeOfGlobalColorTable);
            }

            final List<GifBlock> blocks = readBlocks(ghi, is, stopBeforeImageData,
                    formatCompliance);

            return new GifImageContents(ghi, globalColorTable,
                    blocks);
        }
    }"
org.apache.commons.imaging.formats.gif.GifImageParser,"getICCProfileBytes(final ByteSource byteSource, final GifImagingParameters params)",,"@Override
    public byte[] getICCProfileBytes(final ByteSource byteSource, final GifImagingParameters params)
            throws ImageReadException, IOException {
        return null;
    }"
org.apache.commons.imaging.formats.gif.GifImageParser,"getImageSize(final ByteSource byteSource, final GifImagingParameters params)",,"@Override
    public Dimension getImageSize(final ByteSource byteSource, final GifImagingParameters params)
            throws ImageReadException, IOException {
        final GifImageContents blocks = readFile(byteSource, false);

        final GifHeaderInfo bhi = blocks.gifHeaderInfo;
        if (bhi == null) {
            throw new ImageReadException(""GIF: Couldn't read Header"");
        }

        // The logical screen width and height defines the overall dimensions of the image
        // space from the top left corner. This does not necessarily match the dimensions
        // of any individual image, or even the dimensions created by overlapping all
        // images (since each images might have an offset from the top left corner).
        // Nevertheless, these fields indicate the desired screen dimensions when rendering the GIF.
        return new Dimension(bhi.logicalScreenWidth, bhi.logicalScreenHeight);
    }"
