id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition,focal_method,docstring
springside4_141_7,"	@Test
	public void toNumber_7_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		assertThat(NumberUtil.toLong((String) null)).isEqualTo(0);
	}
",NumberUtilTest::toNumber_7_oe,org.springside.modules.utils.number.NumberUtil,toLong(byte[] bytes),,"public static long toLong(byte[] bytes) {
		return Longs.fromByteArray(bytes);
	}","public static long toLong(byte[] bytes) {
		return Longs.fromByteArray(bytes);
	}",
springside4_141_8,"	@Test
	public void toNumber_8_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		assertThat(NumberUtil.toLong(""12A"", 123)).isEqualTo(123L);
	}
",NumberUtilTest::toNumber_8_oe,org.springside.modules.utils.number.NumberUtil,toLong(byte[] bytes),,"public static long toLong(byte[] bytes) {
		return Longs.fromByteArray(bytes);
	}","public static long toLong(byte[] bytes) {
		return Longs.fromByteArray(bytes);
	}",
springside4_141_9,"	@Test
	public void toNumber_9_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		assertThat(NumberUtil.toDouble(""122.1"")).isEqualTo(122.1);
	}
",NumberUtilTest::toNumber_9_oe,org.springside.modules.utils.number.NumberUtil,toDouble(byte[] bytes),"/**
	 * from ElasticSearch Numbers
	 */","public static double toDouble(byte[] bytes) {
		return Double.longBitsToDouble(toLong(bytes));
	}","public static double toDouble(byte[] bytes) {
		return Double.longBitsToDouble(toLong(bytes));
	}","/**
	 * from ElasticSearch Numbers
	 */"
springside4_141_10,"	@Test
	public void toNumber_10_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		assertThat(NumberUtil.toDouble(""12A"")).isEqualTo(0L);
	}
",NumberUtilTest::toNumber_10_oe,org.springside.modules.utils.number.NumberUtil,toDouble(byte[] bytes),"/**
	 * from ElasticSearch Numbers
	 */","public static double toDouble(byte[] bytes) {
		return Double.longBitsToDouble(toLong(bytes));
	}","public static double toDouble(byte[] bytes) {
		return Double.longBitsToDouble(toLong(bytes));
	}","/**
	 * from ElasticSearch Numbers
	 */"
springside4_141_11,"	@Test
	public void toNumber_11_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		assertThat(NumberUtil.toDouble(""12A"", 123.1)).isEqualTo(123.1);
	}
",NumberUtilTest::toNumber_11_oe,org.springside.modules.utils.number.NumberUtil,toDouble(byte[] bytes),"/**
	 * from ElasticSearch Numbers
	 */","public static double toDouble(byte[] bytes) {
		return Double.longBitsToDouble(toLong(bytes));
	}","public static double toDouble(byte[] bytes) {
		return Double.longBitsToDouble(toLong(bytes));
	}","/**
	 * from ElasticSearch Numbers
	 */"
springside4_141_12,"	@Test
	public void toNumber_12_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion

		assertThat(NumberUtil.toIntObject(""122"")).isEqualTo(122);
	}
",NumberUtilTest::toNumber_12_oe,org.springside.modules.utils.number.NumberUtil,toIntObject(String str),"/**
	 * 将10进制的String安全的转化为Integer，当str为空或非数字字符串时，返回null
	 */","public static Integer toIntObject(String str) {
		return toIntObject(str, null);
	}","public static Integer toIntObject(String str) {
		return toIntObject(str, null);
	}","/**
	 * 将10进制的String安全的转化为Integer，当str为空或非数字字符串时，返回null
	 */"
springside4_141_13,"	@Test
	public void toNumber_13_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		assertThat(NumberUtil.toIntObject(""12A"")).isEqualTo(null);
	}
",NumberUtilTest::toNumber_13_oe,org.springside.modules.utils.number.NumberUtil,toIntObject(String str),"/**
	 * 将10进制的String安全的转化为Integer，当str为空或非数字字符串时，返回null
	 */","public static Integer toIntObject(String str) {
		return toIntObject(str, null);
	}","public static Integer toIntObject(String str) {
		return toIntObject(str, null);
	}","/**
	 * 将10进制的String安全的转化为Integer，当str为空或非数字字符串时，返回null
	 */"
springside4_141_14,"	@Test
	public void toNumber_14_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		assertThat(NumberUtil.toIntObject(""12A"", 123)).isEqualTo(123);
	}
",NumberUtilTest::toNumber_14_oe,org.springside.modules.utils.number.NumberUtil,toIntObject(String str),"/**
	 * 将10进制的String安全的转化为Integer，当str为空或非数字字符串时，返回null
	 */","public static Integer toIntObject(String str) {
		return toIntObject(str, null);
	}","public static Integer toIntObject(String str) {
		return toIntObject(str, null);
	}","/**
	 * 将10进制的String安全的转化为Integer，当str为空或非数字字符串时，返回null
	 */"
springside4_141_15,"	@Test
	public void toNumber_15_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		assertThat(NumberUtil.toIntObject(null, 123)).isEqualTo(123);
	}
",NumberUtilTest::toNumber_15_oe,org.springside.modules.utils.number.NumberUtil,toIntObject(String str),"/**
	 * 将10进制的String安全的转化为Integer，当str为空或非数字字符串时，返回null
	 */","public static Integer toIntObject(String str) {
		return toIntObject(str, null);
	}","public static Integer toIntObject(String str) {
		return toIntObject(str, null);
	}","/**
	 * 将10进制的String安全的转化为Integer，当str为空或非数字字符串时，返回null
	 */"
springside4_141_16,"	@Test
	public void toNumber_16_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion
		assertThat(NumberUtil.toIntObject("""", 123)).isEqualTo(123);
	}
",NumberUtilTest::toNumber_16_oe,org.springside.modules.utils.number.NumberUtil,toIntObject(String str),"/**
	 * 将10进制的String安全的转化为Integer，当str为空或非数字字符串时，返回null
	 */","public static Integer toIntObject(String str) {
		return toIntObject(str, null);
	}","public static Integer toIntObject(String str) {
		return toIntObject(str, null);
	}","/**
	 * 将10进制的String安全的转化为Integer，当str为空或非数字字符串时，返回null
	 */"
springside4_141_17,"	@Test
	public void toNumber_17_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		assertThat(NumberUtil.toLongObject(""122"")).isEqualTo(122L);
	}
",NumberUtilTest::toNumber_17_oe,org.springside.modules.utils.number.NumberUtil,toLongObject(String str),"/**
	 * 将10进制的String安全的转化为Long，当str为空或非数字字符串时，返回null
	 */","public static Long toLongObject(String str) {
		return toLongObject(str, null);
	}","public static Long toLongObject(String str) {
		return toLongObject(str, null);
	}","/**
	 * 将10进制的String安全的转化为Long，当str为空或非数字字符串时，返回null
	 */"
springside4_141_18,"	@Test
	public void toNumber_18_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		assertThat(NumberUtil.toLongObject(""12A"")).isEqualTo(null);
	}
",NumberUtilTest::toNumber_18_oe,org.springside.modules.utils.number.NumberUtil,toLongObject(String str),"/**
	 * 将10进制的String安全的转化为Long，当str为空或非数字字符串时，返回null
	 */","public static Long toLongObject(String str) {
		return toLongObject(str, null);
	}","public static Long toLongObject(String str) {
		return toLongObject(str, null);
	}","/**
	 * 将10进制的String安全的转化为Long，当str为空或非数字字符串时，返回null
	 */"
springside4_141_19,"	@Test
	public void toNumber_19_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		assertThat(NumberUtil.toLongObject(""12A"", 123L)).isEqualTo(123L);
	}
",NumberUtilTest::toNumber_19_oe,org.springside.modules.utils.number.NumberUtil,toLongObject(String str),"/**
	 * 将10进制的String安全的转化为Long，当str为空或非数字字符串时，返回null
	 */","public static Long toLongObject(String str) {
		return toLongObject(str, null);
	}","public static Long toLongObject(String str) {
		return toLongObject(str, null);
	}","/**
	 * 将10进制的String安全的转化为Long，当str为空或非数字字符串时，返回null
	 */"
springside4_141_20,"	@Test
	public void toNumber_20_oe() {
		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion
		// removed other assertion

		// removed other assertion
		// removed other assertion
		// removed other assertion
		assertThat(NumberUtil.toLongObject(null, 123L)).isEqualTo(123L);
	}
",NumberUtilTest::toNumber_20_oe,org.springside.modules.utils.number.NumberUtil,toLongObject(String str),"/**
	 * 将10进制的String安全的转化为Long，当str为空或非数字字符串时，返回null
	 */","public static Long toLongObject(String str) {
		return toLongObject(str, null);
	}","public static Long toLongObject(String str) {
		return toLongObject(str, null);
	}","/**
	 * 将10进制的String安全的转化为Long，当str为空或非数字字符串时，返回null
	 */"
